,buiness_review_count,business_categories,business_city,business_id,business_stars,checkin_info
8093,4,"['Bars', 'Nightlife', 'Restaurants']",Phoenix,9UO40OsPTdXDl_hR2obOzg,4.0,"{'19-0': 3, '12-3': 2, '13-4': 6, '11-4': 7, '15-1': 6, '21-0': 1, '9-0': 1, '8-2': 2, '11-0': 10, '8-4': 2, '18-1': 8, '17-6': 6, '11-6': 17, '20-4': 6, '23-4': 1, '22-4': 2, '14-4': 15, '9-2': 2, '16-0': 12, '17-5': 13, '17-4': 8, '13-3': 9, '10-0': 5, '6-1': 1, '7-0': 2, '17-2': 8, '9-5': 8, '8-1': 1, '10-4': 7, '21-4': 3, '19-2': 6, '14-0': 8, '21-2': 3, '18-3': 15, '10-3': 4, '11-3': 6, '9-1': 3, '15-0': 5, '8-3': 2, '19-1': 5, '10-5': 7, '18-2': 2, '7-5': 4, '4-6': 1, '14-6': 14, '19-5': 16, '17-3': 9, '20-5': 5, '13-2': 10, '7-6': 1, '21-3': 4, '14-3': 2, '9-6': 4, '13-1': 5, '17-0': 10, '13-5': 14, '14-5': 22, '8-6': 4, '15-3': 4, '11-1': 8, '7-1': 2, '15-4': 6, '21-6': 2, '23-3': 2, '18-5': 10, '6-3': 1, '20-6': 2, '14-2': 8, '16-5': 15, '23-0': 1, '10-1': 7, '7-3': 1, '8-5': 5, '17-1': 3, '15-6': 12, '20-1': 3, '12-5': 22, '10-2': 3, '18-6': 1, '22-5': 3, '9-4': 2, '11-5': 10, '19-6': 6, '12-6': 12, '21-1': 4, '13-0': 4, '18-4': 11, '16-1': 7, '12-4': 7, '11-2': 6, '5-0': 1, '12-2': 9, '4-5': 1, '16-6': 20, '15-5': 17, '20-0': 4, '16-3': 10, '13-6': 14, '12-1': 6, '6-2': 1, '6-0': 1, '21-5': 7, '10-6': 5, '20-2': 3, '20-3': 7, '16-4': 5, '19-3': 4, '18-0': 10, '19-4': 12, '15-2': 2, '7-4': 2, '7-2': 4, '1-0': 1, '16-2': 8, '12-0': 5}"
8094,30,"['Food', 'Donuts']",Phoenix,YQKZafMWvIVXfLrM_QjQ1Q,4.5,"{'16-1': 1, '14-6': 1, '12-4': 1, '17-1': 1, '10-4': 1, '15-6': 2, '11-3': 1, '14-3': 1, '20-2': 1, '14-5': 1, '17-4': 1, '15-3': 3, '15-5': 1, '15-2': 1, '15-0': 1, '12-0': 1}"
8095,3,[],Cave Creek,PRPEuoprCr1iBowxWgMZ9g,4.0,"{'16-1': 1, '12-4': 2, '11-2': 1, '9-1': 1, '15-4': 1, '16-3': 1, '18-5': 1, '16-6': 2, '19-1': 1, '11-0': 1, '16-5': 1, '17-6': 1, '11-6': 1, '23-0': 1, '14-6': 1, '17-1': 1, '16-4': 1, '1-4': 1, '14-5': 2, '14-4': 1, '5-1': 1, '8-1': 1, '0-4': 1, '15-5': 1}"
8096,6,"['Tobacco Shops', 'Shopping']",Mesa,IFQHmhz-4cII0Rxm5lHU1w,4.5,"{'12-3': 18, '13-4': 1, '11-4': 2, '13-5': 2, '15-1': 1, '15-3': 1, '17-2': 3, '15-4': 3, '18-5': 8, '18-1': 6, '16-5': 3, '17-6': 5, '14-5': 1, '20-1': 1, '10-1': 2, '21-2': 1, '23-1': 1, '19-3': 2, '12-4': 4, '15-6': 1, '20-4': 5, '10-3': 11, '16-0': 1, '18-6': 5, '17-4': 8, '13-3': 6, '12-6': 2, '11-5': 2, '19-6': 4, '14-4': 1, '21-1': 1, '10-4': 1, '18-4': 3, '16-1': 2, '19-4': 9, '18-3': 4, '11-2': 4, '11-3': 40, '16-3': 1, '20-3': 2, '19-1': 8, '18-2': 3, '13-6': 2, '14-6': 1, '16-6': 2, '21-5': 1, '19-5': 4, '17-5': 4, '17-3': 2, '20-5': 3, '13-2': 1, '10-2': 1, '17-1': 5, '12-2': 4, '14-3': 1, '16-2': 2}"
8097,43,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Phoenix,_yfprBETaYgySkKyl8ZWMQ,3.0,"{'19-0': 5, '12-3': 2, '13-4': 3, '11-4': 2, '13-5': 4, '11-0': 4, '21-0': 1, '16-1': 7, '17-5': 5, '20-5': 7, '18-5': 5, '15-5': 3, '18-1': 2, '14-2': 1, '16-5': 6, '17-6': 5, '23-0': 1, '23-4': 1, '21-2': 1, '17-2': 5, '18-3': 10, '15-6': 1, '20-1': 2, '12-5': 1, '20-6': 2, '16-0': 2, '18-6': 2, '17-4': 11, '20-4': 3, '14-0': 1, '12-2': 2, '12-6': 1, '21-1': 1, '13-0': 3, '18-4': 9, '21-4': 3, '19-2': 9, '11-5': 1, '12-4': 3, '11-2': 3, '11-3': 2, '19-6': 5, '16-3': 2, '16-6': 2, '19-1': 5, '20-0': 2, '21-3': 1, '18-2': 5, '13-6': 4, '14-6': 2, '12-1': 2, '10-4': 1, '17-0': 7, '19-5': 8, '11-1': 1, '17-3': 8, '20-3': 1, '16-4': 1, '19-3': 7, '18-0': 6, '17-1': 3, '16-2': 4, '19-4': 3, '20-2': 3, '13-1': 2, '12-0': 2}"
8098,5,"['Food', 'Coffee & Tea']",Phoenix,DaTYEiYkO-ioG9ZyJrCxpQ,3.5,"{'12-3': 1, '13-4': 1, '11-4': 1, '13-5': 1, '6-2': 1, '10-3': 1, '11-3': 1, '14-3': 1, '9-1': 2, '10-5': 1, '8-0': 1, '8-3': 1, '10-0': 2, '9-5': 1, '12-1': 1}"
8099,6,"['Arts & Entertainment', 'Performing Arts']",Phoenix,2MnddlXbOo0AdEim1CZ8_g,3.5,"{'12-3': 1, '13-4': 1, '14-1': 1, '15-1': 1, '16-1': 1, '15-3': 2, '17-5': 1, '15-4': 1, '13-6': 3, '10-5': 1, '22-0': 1, '14-2': 2, '16-5': 1, '11-6': 1, '12-4': 1, '21-6': 1, '12-5': 1, '16-0': 3, '14-5': 1, '22-5': 1, '13-3': 1, '9-4': 1, '14-0': 2, '11-3': 1, '12-6': 1, '19-2': 1, '17-1': 1, '11-2': 1, '12-2': 1, '14-3': 3, '15-0': 3, '15-5': 1, '8-2': 1, '18-2': 1, '10-1': 1, '14-6': 1, '21-5': 1, '19-5': 1, '11-1': 1, '16-4': 1, '13-2': 1, '13-1': 1, '15-2': 2, '16-2': 1, '12-0': 2}"
8100,9,"['Optometrists', 'Health & Medical']",Phoenix,z5rbKDh_tM4ukP-leSU15Q,5.0,"{'13-5': 1, '17-1': 1, '15-6': 1, '19-5': 1, '20-5': 1, '18-6': 1, '18-5': 1, '18-0': 1, '12-6': 1, '15-5': 1, '16-5': 1, '9-6': 4, '17-6': 1, '20-4': 1}"
8101,30,"['Mexican', 'Restaurants']",Tempe,jrZ4CdPKcXtFv_xhV8ThaA,3.5,"{'19-0': 7, '12-3': 19, '13-4': 8, '11-4': 5, '9-0': 1, '10-5': 4, '8-4': 1, '18-1': 5, '17-6': 5, '11-6': 6, '20-4': 6, '3-2': 1, '16-0': 1, '17-5': 5, '17-4': 5, '13-3': 6, '10-0': 3, '9-5': 5, '8-1': 2, '21-4': 2, '19-2': 8, '21-2': 2, '18-3': 9, '10-3': 5, '11-3': 9, '15-0': 4, '12-6': 13, '10-6': 4, '6-0': 1, '18-2': 9, '7-5': 2, '14-6': 9, '19-5': 7, '17-3': 3, '20-6': 2, '13-2': 3, '21-3': 1, '14-3': 4, '9-6': 1, '18-6': 4, '13-1': 2, '13-5': 13, '15-3': 1, '17-2': 5, '8-3': 1, '15-4': 4, '13-6': 7, '18-5': 4, '17-0': 2, '14-2': 2, '16-5': 5, '20-1': 5, '8-5': 3, '17-1': 4, '18-0': 7, '15-6': 5, '12-5': 16, '14-5': 8, '11-5': 4, '19-6': 2, '14-4': 2, '13-0': 12, '18-4': 7, '16-1': 4, '12-4': 9, '11-2': 11, '11-1': 16, '12-2': 3, '16-3': 3, '16-6': 6, '15-5': 5, '11-0': 7, '20-5': 5, '19-1': 6, '10-1': 3, '12-1': 8, '10-4': 2, '21-5': 5, '20-2': 2, '20-3': 5, '16-4': 3, '19-3': 8, '10-2': 2, '19-4': 6, '15-2': 3, '14-1': 2, '12-0': 7, '1-0': 1, '16-2': 4, '14-0': 6}"
8102,3,"['Tires', 'Automotive', 'Auto Repair']",Peoria,vIZ35eT6fOGEEVIXL3R9zg,5.0,"{'18-5': 1, '10-4': 1, '14-2': 1}"
8103,62,"['Food', 'Specialty Food', 'Beer, Wine & Spirits']",Phoenix,Mng1FUcW-xRSdsDkowQm2Q,4.0,"{'18-1': 1, '11-4': 1, '16-1': 1, '1-5': 1, '9-0': 1, '10-5': 2, '5-2': 1, '0-5': 1, '22-6': 1, '8-5': 1, '2-1': 1, '23-4': 1, '19-3': 1, '1-6': 2, '10-2': 3, '1-4': 1, '22-0': 1, '22-1': 1, '9-4': 1, '11-5': 1, '19-6': 1, '21-1': 1, '0-6': 1, '19-2': 1, '23-3': 1, '16-3': 1, '10-4': 1, '23-5': 1, '19-1': 1, '20-0': 1, '3-6': 1, '22-3': 1, '7-5': 1, '3-5': 1, '23-2': 2, '17-3': 2, '20-3': 2, '13-2': 1, '18-0': 1, '0-4': 1, '7-4': 1, '7-2': 1, '16-2': 1, '17-0': 1}"
8104,4,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",Wickenburg,i6b8U1rKrH_3DE_AoODoeA,3.5,"{'19-3': 1, '13-5': 1, '17-1': 1, '19-2': 2, '17-2': 1, '16-6': 2, '16-5': 1, '20-2': 1, '15-4': 1, '18-6': 2, '18-5': 1, '18-0': 2, '19-1': 1, '19-4': 2, '19-6': 1, '17-6': 2, '16-1': 1, '20-1': 1, '17-4': 1, '18-4': 1, '15-5': 1}"
8105,3,"['Hair Salons', 'Beauty & Spas']",Scottsdale,dcoYWEAfQhOlmQPFqgAJow,5.0,"{'8-4': 1, '15-1': 1, '8-3': 2, '15-3': 1, '11-3': 3, '9-2': 1, '16-3': 1, '8-2': 2, '9-3': 3, '7-3': 2, '15-2': 1, '14-4': 1, '15-0': 1, '13-1': 1}"
8106,8,"['Active Life', 'Sporting Goods', 'Bikes', 'Shopping', 'Bike Rentals']",Phoenix,fIKyldfAWFJOTT1mHWw6gQ,4.5,"{'13-2': 1, '19-2': 1, '22-4': 1, '21-0': 1, '16-6': 1, '15-3': 1, '12-5': 1, '14-3': 1}"
8107,4,"['Automotive', 'Gas & Service Stations']",Phoenix,M8v_fUJM2wr4qrCYCBJHNA,3.0,"{'19-0': 10, '12-3': 4, '0-2': 13, '15-1': 8, '21-0': 7, '1-5': 16, '11-0': 1, '18-1': 8, '17-6': 6, '6-5': 1, '11-6': 6, '20-4': 9, '23-4': 7, '2-6': 1, '22-4': 5, '14-4': 6, '1-2': 5, '22-0': 7, '17-4': 14, '13-3': 3, '22-1': 9, '10-4': 1, '17-2': 10, '23-1': 8, '21-4': 9, '19-2': 12, '14-0': 4, '21-2': 11, '18-3': 9, '12-2': 1, '2-5': 3, '15-0': 6, '8-3': 1, '16-0': 9, '19-1': 9, '22-3': 1, '18-2': 13, '14-6': 7, '3-5': 1, '19-5': 14, '17-3': 11, '20-5': 4, '13-2': 2, '21-3': 1, '14-3': 1, '19-6': 2, '13-1': 1, '17-0': 13, '13-5': 5, '14-5': 3, '15-3': 4, '17-5': 16, '15-4': 12, '21-6': 2, '18-5': 22, '6-3': 1, '0-5': 12, '14-2': 3, '16-5': 13, '23-0': 12, '8-5': 1, '3-3': 1, '17-1': 9, '1-3': 4, '15-6': 5, '20-1': 6, '12-5': 1, '18-6': 7, '22-5': 5, '1-1': 2, '11-5': 1, '11-3': 3, '12-6': 3, '21-1': 5, '13-0': 2, '18-4': 27, '0-6': 10, '16-1': 8, '0-0': 1, '12-4': 2, '11-2': 1, '11-1': 1, '16-3': 5, '16-6': 6, '15-5': 7, '20-0': 6, '3-6': 1, '1-6': 8, '13-6': 3, '12-1': 2, '22-2': 4, '21-5': 4, '23-2': 10, '20-3': 4, '16-4': 13, '19-3': 6, '18-0': 15, '23-5': 8, '0-3': 4, '19-4': 14, '15-2': 7, '5-1': 1, '14-1': 3, '0-1': 7, '20-2': 8, '16-2': 15, '12-0': 1}"
8108,5,"['Fast Food', 'Restaurants']",Tempe,5UH0FGpE2Ge3FkUlS8MUMg,3.0,"{'12-3': 1, '11-4': 2, '15-1': 2, '12-4': 2, '9-3': 1, '10-2': 1, '15-4': 2, '17-0': 1, '15-3': 1, '7-3': 1, '14-0': 2, '15-2': 1, '8-1': 1, '13-1': 1, '7-4': 1}"
8109,3,"['Sandwiches', 'Restaurants']",Chandler,2F0Ix-kZADPqjbjYwDNWdQ,3.0,"{'13-5': 1, '15-1': 1, '18-3': 1, '10-3': 1, '9-3': 1, '7-1': 1, '9-1': 1, '17-3': 1, '16-3': 2, '6-0': 1, '0-3': 1, '19-6': 1, '4-1': 1, '7-2': 1}"
8110,3,"['Food', 'Grocery']",Mesa,N-18zbUr2ueTVyxuEIb6uA,3.5,"{'8-4': 1, '21-0': 1, '8-6': 1, '20-2': 1, '1-5': 2, '15-4': 1, '21-6': 1, '2-2': 1, '17-0': 1, '22-6': 2, '11-6': 1, '20-1': 1, '3-2': 1, '22-5': 3, '8-5': 1, '3-3': 2, '17-1': 1, '20-4': 1, '10-3': 1, '14-5': 1, '17-4': 1, '13-3': 1, '22-1': 1, '7-3': 1, '7-0': 3, '21-1': 1, '18-4': 1, '6-1': 2, '21-4': 1, '14-0': 1, '12-4': 2, '11-2': 1, '9-1': 1, '3-6': 1, '4-3': 1, '1-6': 1, '3-5': 1, '17-5': 1, '20-3': 1, '21-3': 1, '0-1': 1, '1-0': 2, '0-4': 1, '7-4': 2}"
8111,6,"['Flowers & Gifts', 'Shopping', 'Florists']",Queen Creek,R-CcA7Qfhd46brOiQLFyCA,4.5,"{'8-0': 2, '10-0': 1, '15-1': 1, '14-3': 1, '9-3': 1, '7-2': 2, '7-1': 1, '13-1': 1, '12-0': 1}"
8112,6,"['Breakfast & Brunch', 'Restaurants']",Phoenix,vwDE7dw6ee3JeAU0uMmGlA,3.0,"{'19-0': 2, '12-3': 4, '13-4': 3, '11-4': 3, '14-1': 1, '20-3': 2, '8-6': 2, '15-3': 1, '11-1': 1, '16-5': 4, '15-4': 1, '10-5': 1, '20-5': 1, '18-1': 1, '17-0': 3, '14-2': 1, '17-6': 2, '13-5': 1, '18-6': 1, '20-1': 1, '10-1': 3, '17-2': 2, '13-2': 2, '8-5': 1, '12-4': 3, '18-0': 1, '15-6': 3, '20-4': 1, '12-5': 7, '10-3': 2, '20-6': 2, '16-0': 4, '14-5': 4, '17-4': 2, '13-3': 1, '9-3': 1, '12-6': 1, '9-4': 2, '11-5': 6, '19-6': 2, '14-4': 3, '21-1': 1, '13-0': 7, '18-4': 3, '21-4': 1, '19-2': 1, '18-3': 1, '11-2': 3, '11-3': 2, '15-2': 1, '12-2': 1, '9-0': 2, '8-2': 1, '16-6': 1, '19-1': 1, '20-0': 2, '16-3': 2, '18-2': 3, '13-6': 9, '14-6': 2, '12-1': 3, '10-4': 1, '19-5': 1, '17-5': 2, '17-3': 3, '10-6': 2, '16-4': 7, '19-3': 1, '10-2': 2, '16-2': 2, '19-4': 3, '14-3': 1, '9-6': 2, '12-0': 6, '13-1': 1, '15-5': 1}"
8113,3,"['Health & Medical', 'Dentists', 'General Dentistry']",Phoenix,H0HioNQP6kicnH5a91oIZQ,5.0,"{'19-0': 2, '12-3': 3, '11-4': 3, '13-5': 7, '15-1': 2, '21-0': 1, '16-1': 4, '15-3': 2, '20-2': 1, '15-4': 5, '18-5': 3, '20-5': 5, '18-1': 6, '14-2': 2, '16-5': 4, '14-1': 1, '11-6': 1, '20-1': 1, '17-2': 4, '19-3': 5, '22-4': 5, '14-4': 1, '12-4': 2, '15-6': 4, '20-4': 3, '12-5': 2, '16-0': 5, '18-6': 1, '22-5': 1, '9-3': 1, '10-0': 2, '11-5': 4, '19-6': 1, '12-6': 2, '18-4': 3, '21-4': 2, '19-2': 1, '18-3': 13, '11-2': 2, '12-2': 2, '16-3': 6, '17-4': 10, '14-5': 4, '19-1': 3, '11-0': 1, '18-2': 4, '17-0': 7, '14-6': 2, '12-1': 2, '21-5': 3, '19-5': 3, '17-5': 4, '17-3': 6, '20-3': 1, '16-4': 6, '13-2': 1, '18-0': 1, '17-1': 2, '16-2': 3, '19-4': 7, '15-2': 1, '17-6': 3, '13-1': 1, '12-0': 1}"
8114,5,"['Pediatric Dentists', 'Health & Medical', 'Dentists', 'General Dentistry', 'Cosmetic Dentists']",Gilbert,TF06JbZg-a5fXmoftg8QoQ,5.0,"{'7-5': 2, '13-6': 2, '13-4': 1, '11-4': 1, '14-1': 1, '12-4': 1, '11-2': 3, '9-3': 1, '5-4': 1, '12-5': 1, '15-4': 1, '20-5': 1, '4-5': 1, '13-2': 1, '15-5': 1, '14-0': 1, '6-6': 1, '14-5': 1, '20-4': 1, '7-3': 1}"
8115,3,"['Local Services', 'Shipping Centers', 'Printing Services']",Chandler,17AGor2KUDMLUV5u5NbTnw,3.5,"{'19-0': 2, '12-3': 1, '11-4': 2, '14-1': 1, '11-0': 3, '15-3': 1, '18-5': 2, '18-1': 1, '14-2': 1, '17-6': 2, '11-6': 1, '20-1': 1, '23-4': 1, '17-4': 6, '22-4': 1, '17-1': 1, '20-4': 2, '12-5': 3, '22-5': 1, '9-4': 1, '11-5': 1, '12-2': 1, '12-6': 1, '21-1': 1, '13-0': 1, '18-4': 1, '19-2': 3, '13-5': 4, '21-2': 1, '12-4': 2, '11-2': 1, '11-3': 2, '15-0': 1, '23-5': 2, '19-1': 2, '20-0': 1, '18-2': 2, '17-0': 1, '12-1': 1, '21-3': 1, '10-6': 1, '19-5': 2, '20-2': 1, '17-3': 2, '20-3': 2, '16-4': 2, '19-3': 2, '19-4': 3, '15-2': 1, '12-0': 1}"
8116,12,"['Hair Salons', 'Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Goodyear,1kPUkLq_3gMtX_HRwcF17A,3.0,"{'12-3': 2, '15-1': 1, '21-0': 3, '23-2': 1, '1-5': 1, '10-5': 1, '18-5': 1, '22-0': 5, '14-2': 1, '11-6': 2, '20-1': 1, '23-4': 3, '22-4': 12, '14-4': 1, '1-6': 1, '1-3': 1, '15-6': 2, '23-0': 4, '16-0': 1, '14-5': 1, '22-5': 24, '20-4': 9, '19-6': 2, '12-6': 1, '21-1': 1, '18-4': 1, '0-6': 9, '21-4': 12, '19-2': 1, '21-3': 2, '17-1': 1, '20-3': 1, '23-5': 11, '20-0': 3, '22-6': 3, '22-3': 3, '22-2': 1, '16-4': 1, '23-6': 1, '19-5': 3, '17-5': 1, '17-3': 1, '20-5': 7, '0-5': 3, '21-5': 13, '1-1': 1, '19-4': 4, '15-2': 2, '1-0': 1, '0-4': 1}"
8117,6,"['Pizza', 'Restaurants']",Phoenix,SeqfJOg6jZGx2W1bs142cg,4.5,"{'19-2': 1, '8-0': 1, '11-4': 1, '18-3': 1, '17-1': 1, '11-2': 1, '10-2': 1, '11-3': 1, '17-4': 2, '14-0': 1, '14-3': 1, '20-4': 1}"
8118,7,"['Buffets', 'Restaurants']",Phoenix,41V_WrLzJErAkjAHbFrqsQ,3.5,"{'12-3': 1, '19-2': 1, '17-0': 3, '11-5': 2, '17-1': 2, '16-1': 3, '12-2': 1, '17-3': 2, '20-5': 3, '16-3': 2, '18-5': 1, '12-6': 1, '18-1': 3, '19-1': 2, '14-2': 2, '17-6': 4, '11-6': 1, '20-4': 5, '10-1': 1, '21-4': 2, '18-2': 7, '17-2': 2, '17-5': 1, '14-6': 2, '16-4': 4, '19-5': 2, '20-2': 2, '20-6': 1, '20-3': 2, '14-5': 2, '17-4': 1, '18-0': 1, '19-4': 4, '19-6': 3, '14-4': 3, '18-6': 1, '18-4': 5, '15-5': 1}"
8119,4,"['Health & Medical', 'Chiropractors']",Phoenix,OzaDMFZdtOUw79L-wwfDLg,5.0,"{'19-0': 2, '12-3': 5, '13-4': 3, '11-4': 7, '14-1': 1, '15-3': 1, '17-2': 2, '15-4': 1, '10-5': 1, '18-5': 1, '18-1': 1, '17-6': 2, '13-5': 3, '11-6': 2, '20-1': 1, '10-1': 1, '13-2': 1, '17-1': 2, '15-6': 2, '12-5': 4, '16-0': 2, '14-5': 5, '17-4': 4, '13-3': 2, '10-0': 3, '14-0': 1, '12-2': 2, '12-6': 3, '13-0': 1, '18-4': 3, '19-2': 2, '11-5': 2, '12-4': 4, '11-2': 4, '11-3': 1, '14-4': 3, '19-1': 1, '11-0': 2, '18-2': 2, '13-6': 3, '14-6': 1, '12-1': 4, '17-0': 2, '19-5': 3, '11-1': 4, '17-3': 2, '19-3': 2, '18-0': 3, '16-2': 1, '19-4': 5, '14-3': 2, '9-6': 1, '18-6': 1, '13-1': 1, '12-0': 4}"
8120,3,"['Restaurants', 'Italian']",Tempe,fEWLfGX9vvc8-GAC8jQslw,3.5,"{'16-1': 1, '20-2': 1, '19-4': 1, '12-4': 2, '11-3': 1, '19-6': 1, '12-2': 1, '16-0': 1, '19-1': 1, '11-0': 2, '16-5': 1, '17-6': 2, '6-5': 1, '11-6': 1, '23-4': 1, '2-6': 1, '6-6': 1, '14-6': 1, '21-3': 1, '19-5': 2, '11-1': 1, '0-5': 1, '18-6': 1, '18-0': 1, '7-0': 1, '15-2': 1, '12-6': 1, '9-5': 1, '11-5': 1, '22-0': 1, '1-0': 1, '17-0': 1}"
8121,3,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Chandler,aLKQpJ0tBBAq3fvDxZZNNw,3.5,"{'12-3': 1, '14-1': 1, '11-3': 1, '7-1': 1, '15-4': 1, '16-3': 2, '8-2': 1, '10-6': 1, '11-0': 1, '6-5': 1, '11-6': 1, '14-6': 1, '12-1': 1, '15-6': 2, '19-5': 1, '16-0': 1, '22-5': 1, '18-0': 1, '9-4': 1, '19-6': 1, '9-5': 2, '16-2': 1, '12-0': 2}"
8122,11,"['Pizza', 'Restaurants']",Tempe,S7f-B7KNSTU_akRQGeft6Q,2.5,"{'19-0': 12, '12-3': 9, '13-4': 3, '8-4': 2, '20-0': 5, '21-0': 1, '16-1': 1, '20-2': 7, '7-1': 1, '20-5': 11, '21-6': 3, '8-2': 2, '18-5': 4, '11-4': 6, '18-1': 8, '16-5': 1, '17-6': 8, '18-6': 7, '20-1': 5, '21-3': 5, '21-2': 4, '17-2': 5, '17-4': 3, '22-4': 3, '12-4': 17, '18-0': 4, '15-6': 1, '20-4': 7, '12-5': 1, '10-3': 2, '20-6': 4, '22-0': 3, '14-5': 1, '22-5': 3, '13-3': 2, '10-0': 1, '22-1': 1, '6-1': 1, '23-3': 1, '19-6': 2, '14-4': 3, '21-1': 1, '8-1': 2, '10-4': 1, '13-0': 1, '18-4': 11, '21-4': 7, '19-2': 15, '11-5': 1, '18-3': 5, '11-2': 5, '11-3': 5, '9-1': 2, '12-2': 12, '16-3': 1, '16-6': 3, '16-0': 1, '19-1': 7, '11-0': 6, '20-3': 6, '8-0': 2, '22-3': 1, '18-2': 4, '14-6': 2, '12-1': 7, '22-2': 1, '21-5': 9, '19-5': 12, '11-1': 7, '17-3': 6, '0-5': 1, '16-4': 1, '19-3': 8, '10-2': 2, '17-1': 17, '19-4': 11, '15-2': 2, '9-6': 2, '12-0': 1, '7-2': 1, '16-2': 1, '7-4': 1}"
8123,18,"['Steakhouses', 'Sandwiches', 'Restaurants']",Mesa,Shn1EcWqqjRlDp-92D43gA,4.0,"{'19-0': 8, '12-3': 2, '13-4': 1, '11-4': 1, '15-1': 1, '12-0': 2, '5-3': 1, '17-5': 2, '8-2': 1, '11-0': 6, '18-1': 2, '17-6': 7, '11-6': 3, '20-4': 2, '13-6': 5, '9-2': 2, '22-0': 1, '17-4': 4, '13-3': 2, '10-0': 2, '9-5': 1, '21-4': 1, '19-2': 1, '21-2': 1, '18-3': 2, '10-3': 3, '12-2': 3, '9-1': 1, '8-3': 1, '16-0': 3, '10-6': 3, '10-5': 1, '18-2': 2, '14-6': 3, '17-3': 2, '20-5': 1, '13-2': 3, '21-3': 1, '14-3': 1, '9-6': 1, '13-1': 1, '13-5': 1, '14-5': 2, '15-3': 1, '17-2': 13, '15-4': 1, '21-6': 1, '18-5': 1, '6-3': 1, '17-0': 10, '14-2': 1, '16-5': 6, '20-1': 1, '8-5': 1, '18-0': 3, '15-6': 2, '12-5': 4, '18-6': 4, '22-5': 1, '11-5': 4, '19-6': 2, '12-6': 2, '21-1': 1, '13-0': 3, '18-4': 2, '16-1': 1, '12-4': 1, '11-2': 3, '5-4': 1, '11-1': 1, '16-6': 4, '15-5': 5, '20-0': 3, '22-6': 1, '19-1': 2, '10-1': 3, '5-5': 1, '12-1': 2, '6-2': 1, '20-2': 2, '20-3': 4, '16-4': 2, '19-3': 1, '10-2': 2, '19-4': 1, '7-4': 1, '16-2': 1, '14-0': 1}"
8124,3,[],Phoenix,1TK6VbNcI-vvcNXbAgydew,2.5,"{'19-0': 6, '13-5': 1, '20-0': 7, '21-0': 2, '17-2': 3, '16-5': 3, '9-0': 1, '21-6': 2, '18-5': 2, '15-5': 1, '20-5': 7, '18-1': 4, '14-2': 1, '17-6': 2, '14-1': 2, '18-6': 3, '20-1': 9, '23-4': 2, '17-4': 2, '22-4': 2, '17-5': 1, '17-1': 1, '15-6': 3, '20-4': 5, '12-5': 1, '20-6': 2, '22-0': 2, '14-5': 1, '22-5': 3, '22-1': 6, '23-3': 1, '19-6': 6, '14-4': 1, '21-1': 8, '13-0': 1, '21-4': 3, '19-2': 6, '21-2': 4, '18-3': 5, '11-3': 1, '14-3': 1, '16-3': 4, '16-6': 1, '23-5': 2, '19-1': 5, '11-0': 1, '22-6': 1, '21-3': 3, '18-2': 2, '13-6': 5, '12-1': 1, '21-5': 7, '10-6': 2, '19-5': 4, '11-1': 1, '17-3': 2, '20-3': 5, '19-3': 1, '19-4': 3, '15-2': 2, '20-2': 4, '12-0': 2}"
8125,72,"['Food', 'Ice Cream & Frozen Yogurt']",Scottsdale,TdNIQQcfslKjkey4-yAlKg,4.0,"{'13-4': 1, '11-4': 3, '8-6': 18, '9-3': 1, '7-1': 2, '9-0': 7, '13-6': 3, '10-5': 5, '8-4': 4, '6-5': 2, '8-5': 7, '7-3': 1, '11-6': 5, '10-2': 1, '12-5': 1, '9-2': 3, '5-3': 1, '10-0': 4, '9-4': 3, '11-5': 10, '12-2': 2, '9-5': 7, '8-1': 1, '10-1': 2, '7-0': 2, '12-4': 1, '10-3': 2, '11-3': 1, '6-4': 2, '6-0': 1, '10-6': 9, '11-0': 1, '8-2': 2, '7-5': 5, '14-6': 1, '12-1': 2, '6-2': 1, '10-4': 8, '11-1': 4, '8-0': 1, '7-6': 4, '0-0': 1, '9-6': 9, '12-0': 1, '7-2': 1, '7-4': 1}"
